#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
3300012956_499859    -          aln                  -              0.039   30.0   0.2   4.7e+04   10.5   0.0   4.5   3   0   0   3   3   2   0 -
3300018040_277239    -          aln                  -              0.039   30.0   7.8   4.2e+03   13.9   0.1   4.5   5   1   0   5   5   2   0 -
3300005713_27638625  -          aln                  -              0.039   30.0   0.3     0.058   29.5   0.3   1.3   1   0   0   1   1   1   0 -
3300005660_1662091   -          aln                  -              0.039   30.0   0.0        34   20.6   0.0   2.7   2   2   0   2   2   1   0 -
794202581A           -          aln                  -              0.039   30.0   0.0     0.039   30.0   0.0   1.0   1   0   0   1   1   1   0 -
3300025918_843743    -          aln                  -              0.039   30.0   0.1     0.088   28.9   0.0   1.6   2   0   0   2   2   1   0 -
3300020034_1061209   -          aln                  -              0.039   30.0   4.7       1.7   24.8   1.7   2.7   2   1   0   2   2   1   0 -
3300006020_6966206   -          aln                  -              0.039   30.0   0.0     0.039   30.0   0.0   1.0   1   0   0   1   1   1   0 -
3300009394_8773      -          aln                  -              0.039   30.0   0.3      0.11   28.6   0.0   1.9   2   0   0   2   2   1   0 -
3300004139_418598    -          aln                  -              0.039   30.0   3.1   6.9e+02   16.4   0.8   3.3   3   0   0   3   3   2   0 -
3300013094_768198    -          aln                  -              0.039   30.0   0.0     0.078   29.0   0.0   1.5   1   1   0   1   1   1   0 -
3300005764_63507701  -          aln                  -              0.039   30.0   0.3   2.1e+03   14.8   0.0   2.9   2   1   0   2   2   2   0 -
3300005713_30152397  -          aln                  -              0.039   30.0   0.1      0.24   27.5   0.1   2.1   1   1   0   1   1   1   0 -
3300036535_102327    -          aln                  -              0.039   30.0   0.1   1.2e+03   15.6   0.0   2.1   2   0   0   2   2   2   0 -
3300002931_256333    -          aln                  -              0.039   30.0   0.1     0.068   29.2   0.1   1.4   1   0   0   1   1   1   0 -
3300010044_12038839  -          aln                  -              0.039   30.0   0.0     0.076   29.1   0.0   1.5   1   1   0   1   1   1   0 -
3300019053_709351    -          aln                  -              0.039   30.0   0.3     0.059   29.4   0.3   1.2   1   0   0   1   1   1   0 -
3300028869_1947974   -          aln                  -              0.039   30.0   0.0     0.051   29.6   0.0   1.2   1   0   0   1   1   1   0 -
3300023114_1342528   -          aln                  -              0.039   30.0   0.2       0.3   27.2   0.2   1.9   1   1   0   1   1   1   0 -
3300032144_53412     -          aln                  -              0.039   30.0   0.0     2e+02   18.1   0.0   3.9   3   1   0   3   3   1   0 -
3300012702_31099     -          aln                  -              0.039   30.0   0.2      0.06   29.4   0.2   1.3   1   0   0   1   1   1   0 -
3300009709_9352974   -          aln                  -              0.039   30.0   0.1     0.049   29.7   0.1   1.1   1   0   0   1   1   1   0 -
3300031111_581581    -          aln                  -              0.039   30.0   0.4      0.17   27.9   0.0   2.3   2   0   0   2   2   1   0 -
3300004782_9020242   -          aln                  -              0.039   30.0   0.0     0.077   29.1   0.0   1.5   1   1   0   1   1   1   0 -
3300009175_5847752   -          aln                  -              0.039   30.0   0.1     0.064   29.3   0.1   1.4   1   1   0   1   1   1   0 -
3300008832_123256    -          aln                  -              0.039   30.0   0.0     4e+02   17.2   0.0   2.7   2   1   1   3   3   2   0 -
3300009622_1411199   -          aln                  -              0.039   30.0   0.1     0.051   29.6   0.1   1.1   1   0   0   1   1   1   0 -
3300020077_610040    -          aln                  -              0.039   30.0   9.0   1.6e+04   12.0   1.9   3.6   3   1   1   4   4   3   0 -
3300000564_24067922  -          aln                  -               0.04   30.0   0.0     0.048   29.7   0.0   1.1   1   0   0   1   1   1   0 -
3300018026_1427306   -          aln                  -               0.04   30.0   0.3       2.4   24.2   0.0   2.6   2   1   0   2   2   1   0 -
3300010398_8391083   -          aln                  -               0.04   30.0   0.1     0.055   29.5   0.1   1.3   1   0   0   1   1   1   0 -
3300030554_108389    -          aln                  -               0.04   30.0   0.1     0.059   29.4   0.1   1.3   1   0   0   1   1   1   0 -
3300005178_487723    -          aln                  -               0.04   30.0  20.6   1.6e+03   15.2   0.8   4.6   4   2   0   4   4   3   0 -
3300018968_101452    -          aln                  -               0.04   30.0   2.0        24   21.1   0.5   3.0   2   1   0   2   2   1   0 -
3300008033_13397     -          aln                  -               0.04   30.0   1.0       0.1   28.7   1.0   1.7   1   1   0   1   1   1   0 -
3300033513_11129085  -          aln                  -               0.04   30.0   0.0     0.067   29.3   0.0   1.4   1   0   0   1   1   1   0 -
3300009235_882476    -          aln                  -               0.04   30.0   0.0     0.045   29.8   0.0   1.1   1   0   0   1   1   1   0 -
3300018974_48413     -          aln                  -               0.04   30.0   0.3      0.16   28.1   0.3   2.1   1   1   0   1   1   1   0 -
3300034357_529708    -          aln                  -               0.04   30.0   0.4       2.1   24.5   0.1   2.3   2   0   0   2   2   1   0 -
3300008998_2130070   -          aln                  -               0.04   30.0   0.0     0.044   29.8   0.0   1.2   1   0   0   1   1   1   0 -
3300033557_2962913   -          aln                  -               0.04   30.0   1.8   6.2e+02   16.5   0.3   3.1   2   1   0   2   2   2   0 -
3300005764_1615747   -          aln                  -               0.04   30.0   6.1     0.047   29.8   0.7   3.3   3   0   0   3   3   1   0 -
3300004113_8691180   -          aln                  -               0.04   30.0   0.4     0.056   29.5   0.4   1.2   1   1   0   1   1   1   0 -
3300004801_185411    -          aln                  -               0.04   30.0   0.0     0.046   29.8   0.0   1.1   1   0   0   1   1   1   0 -
3300010033_4150741   -          aln                  -               0.04   30.0   0.0     0.051   29.6   0.0   1.1   1   0   0   1   1   1   0 -
3300006047_28640592  -          aln                  -               0.04   30.0   0.0     0.087   28.9   0.0   1.5   1   1   0   1   1   1   0 -
3300015373_9912651   -          aln                  -               0.04   30.0   0.1      0.26   27.4   0.1   2.1   1   1   0   1   1   1   0 -
3300001403_10628886  -          aln                  -               0.04   30.0   0.1     0.068   29.2   0.1   1.4   1   1   0   1   1   1   0 -
3300031236_853856    -          aln                  -               0.04   30.0   0.0   6.3e+04   10.1   0.0   4.5   4   0   0   4   4   1   0 -
3300000789_4057039   -          aln                  -               0.04   30.0   1.2   3.2e+02   17.5   0.1   3.3   3   1   0   3   3   2   0 -
3300021183_343376    -          aln                  -               0.04   30.0   1.1   1.8e+02   18.3   0.1   2.9   2   1   0   2   2   2   0 -
3300027917_4842506   -          aln                  -               0.04   30.0   0.1      0.52   26.4   0.0   2.2   2   0   0   2   2   1   0 -
3300019052_1399086   -          aln                  -               0.04   30.0   0.0     0.048   29.7   0.0   1.1   1   0   0   1   1   1   0 -
3300036435_88985     -          aln                  -               0.04   30.0   0.0     0.073   29.1   0.0   1.4   1   0   0   1   1   1   0 -
3300003223_12936116  -          aln                  -               0.04   30.0   3.5      0.35   26.9   1.6   2.9   3   1   0   3   3   1   0 -
3300005764_63854697  -          aln                  -               0.04   30.0   0.1     0.072   29.2   0.1   1.5   1   0   0   1   1   1   0 -
3300012210_932822    -          aln                  -               0.04   30.0   3.8   5.1e+03   13.6   0.1   4.3   3   3   0   3   3   2   0 -
3300033413_7253412   -          aln                  -               0.04   30.0   0.0   3.6e+02   17.3   0.0   2.2   2   0   0   2   2   2   0 -
3300035127_977418    -          aln                  -               0.04   30.0   0.4        32   20.7   0.0   2.8   2   1   0   2   2   1   0 -
3300005713_38736159  -          aln                  -               0.04   30.0   2.2     0.056   29.5   0.5   2.1   2   1   0   2   2   1   0 -
3300012944_1228646   -          aln                  -               0.04   30.0   0.0   4.6e+03   13.7   0.0   3.4   2   2   0   2   2   2   0 -
3300030741_5123939   -          aln                  -               0.04   30.0   0.0   2.4e+02   17.8   0.1   2.2   2   0   0   2   2   2   0 -
3300031826_56861     -          aln                  -               0.04   30.0   0.0     0.058   29.5   0.0   1.3   1   0   0   1   1   1   0 -
3300018909_243516    -          aln                  -               0.04   30.0   0.0     0.067   29.3   0.0   1.4   1   0   0   1   1   1   0 -
3300033407_6369782   -          aln                  -               0.04   30.0   0.1      0.28   27.2   0.1   2.0   1   1   0   1   1   1   0 -
3300009697_3279947   -          aln                  -               0.04   30.0   0.0     0.053   29.6   0.0   1.2   1   0   0   1   1   1   0 -
3300025715_65228     -          aln                  -               0.04   30.0   5.7   1.7e+04   11.9   0.2   4.4   4   0   0   4   4   3   0 -
3300006894_11104843  -          aln                  -               0.04   30.0   0.0      0.16   28.0   0.0   2.0   1   1   0   1   1   1   0 -
3300002042_2751854   -          aln                  -               0.04   30.0   0.0     0.048   29.7   0.0   1.1   1   0   0   1   1   1   0 -
3300019256_331928    -          aln                  -              0.041   30.0   0.1     0.069   29.2   0.1   1.4   1   1   0   1   1   1   0 -
3300032805_505713    -          aln                  -              0.041   30.0   0.0   2.6e+04   11.4   0.0   4.6   4   1   0   4   4   2   0 -
3300001545_39551805  -          aln                  -              0.041   30.0   0.0     0.059   29.4   0.0   1.3   1   1   0   1   1   1   0 -
3300009177_2791900   -          aln                  -              0.041   30.0   0.8   4.2e+04   10.7   0.0   4.2   3   2   0   3   3   2   0 -
3300009257_226853    -          aln                  -              0.041   29.9   0.5        40   20.4   0.1   3.3   3   2   0   3   3   1   0 -
3300018956_270616    -          aln                  -              0.041   29.9   0.1     0.095   28.8   0.1   1.6   1   0   0   1   1   1   0 -
3300032092_2308579   -          aln                  -              0.041   29.9   0.0      0.19   27.8   0.0   2.0   1   1   0   1   1   1   0 -
3300031053_47421     -          aln                  -              0.041   29.9   1.4      0.11   28.5   0.2   2.3   2   0   0   2   2   1   0 -
3300005444_23009847  -          aln                  -              0.041   29.9   0.0     0.044   29.8   0.0   1.2   1   0   0   1   1   1   0 -
3300006169_597659    -          aln                  -              0.041   29.9   0.1      0.12   28.4   0.1   1.8   1   0   0   1   1   1   0 -
3300033418_7484287   -          aln                  -              0.041   29.9   0.0       1.6   24.9   0.0   2.1   2   0   0   2   2   1   0 -
2788500591_3790      -          aln                  -              0.041   29.9  25.1   1.5e+05    8.9   0.0  10.6   9   1   1  10  10   1   0 -
3300031111_560058    -          aln                  -              0.041   29.9   4.8   1.5e+04   12.1   0.2   3.7   3   0   0   3   3   2   0 -
3300031236_5502431   -          aln                  -              0.041   29.9   0.1     0.095   28.8   0.0   1.7   2   0   0   2   2   1   0 -
