#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
3300005355_599854    -          aln                  -               0.41   26.7   9.3   1.8e+04   11.8   0.0   4.5   4   0   0   4   4   2   0 -
3300006020_12371291  -          aln                  -               0.41   26.7   0.0      0.76   25.9   0.0   1.5   1   0   0   1   1   1   0 -
3300019127_94925     -          aln                  -               0.41   26.7   0.1       3.4   23.8   0.0   2.2   2   1   0   2   2   1   0 -
3300018678_178673    -          aln                  -               0.41   26.7   0.2      0.48   26.5   0.2   1.1   1   0   0   1   1   1   0 -
3300000789_3812919   -          aln                  -               0.42   26.7   4.4        93   19.2   0.1   3.3   3   0   0   3   3   1   0 -
3300033407_610320    -          aln                  -               0.42   26.7   0.2       4.6   23.4   0.2   2.6   1   1   0   1   1   1   0 -
3300012944_2303382   -          aln                  -               0.42   26.7   0.4   3.1e+03   14.3   0.0   2.8   2   1   0   2   2   2   0 -
3300005353_30902305  -          aln                  -               0.42   26.7   0.9       3.3   23.8   0.9   2.0   1   1   0   1   1   1   0 -
3300000128_10450153  -          aln                  -               0.42   26.7   0.2      0.51   26.4   0.2   1.2   1   0   0   1   1   1   0 -
3300031236_1155117   -          aln                  -               0.42   26.7   1.3   6.4e+03   13.3   0.2   3.2   2   0   0   2   2   2   0 -
3300002922_36097     -          aln                  -               0.42   26.7   0.3      0.63   26.1   0.3   1.3   1   0   0   1   1   1   0 -
3300027891_78415     -          aln                  -               0.42   26.7   2.4      0.54   26.4   0.2   2.4   2   0   0   2   2   1   0 -
3300020215_768878    -          aln                  -               0.42   26.7   0.1       3.3   23.8   0.0   2.5   3   0   0   3   3   1   0 -
3300027549_280938    -          aln                  -               0.42   26.7   0.1       1.3   25.1   0.0   2.0   2   1   0   2   2   1   0 -
3300033557_5124068   -          aln                  -               0.42   26.7   0.0       2.1   24.4   0.0   2.0   1   1   0   1   1   1   0 -
3300031236_10465274  -          aln                  -               0.42   26.7   0.0   4.7e+03   13.7   0.0   2.1   2   0   0   2   2   2   0 -
3300001567_154570    -          aln                  -               0.42   26.7   0.1   6.8e+03   13.2   0.0   3.2   2   0   0   2   2   2   0 -
3300009500_6053467   -          aln                  -               0.42   26.7   0.3       0.5   26.5   0.3   1.1   1   0   0   1   1   1   0 -
3300018481_2943237   -          aln                  -               0.42   26.7   0.2   1.4e+04   12.2   0.0   2.7   2   1   0   2   2   2   0 -
3300018896_34172     -          aln                  -               0.42   26.7   1.5       6.9   22.8   0.0   2.9   3   0   0   3   3   1   0 -
3300033513_2049748   -          aln                  -               0.42   26.7   0.5   6.7e+02   16.4   0.0   3.9   3   2   0   3   3   1   0 -
148196428ferm        -          aln                  -               0.42   26.7   0.1      0.51   26.4   0.1   1.1   1   0   0   1   1   1   0 -
3300009824_234661    -          aln                  -               0.42   26.7   2.4        59   19.8   0.4   3.3   3   1   0   3   3   1   0 -
3300005444_41570533  -          aln                  -               0.42   26.7   0.2       1.2   25.2   0.2   1.7   1   1   0   1   1   1   0 -
3300012956_2469409   -          aln                  -               0.42   26.7   0.0       1.3   25.1   0.0   1.8   1   1   0   1   1   1   0 -
3300025646_129800    -          aln                  -               0.42   26.7   5.2   8.2e+03   12.9   0.3   3.8   2   2   0   2   2   2   0 -
3300020235_636594    -          aln                  -               0.42   26.7   5.1   8.7e+02   16.1   0.1   4.3   4   0   0   4   4   2   0 -
3300016693_163477    -          aln                  -               0.42   26.7   0.0   5.1e+02   16.8   0.0   2.3   2   1   0   2   2   2   0 -
3300031231_31495323  -          aln                  -               0.42   26.7   0.2      0.81   25.8   0.2   1.4   1   0   0   1   1   1   0 -
3300008832_275776    -          aln                  -               0.42   26.7   0.0       1.1   25.4   0.0   1.7   1   1   0   1   1   1   0 -
3300004092_72897381  -          aln                  -               0.42   26.7   0.1      0.55   26.3   0.1   1.2   1   0   0   1   1   1   0 -
3300010379_1624348   -          aln                  -               0.42   26.7  18.1        40   20.3   0.1   5.7   6   0   0   6   6   2   0 -
3300001461_10392222  -          aln                  -               0.42   26.7   0.2      0.65   26.1   0.1   1.4   1   1   0   1   1   1   0 -
3300033557_621230    -          aln                  -               0.42   26.7   0.0   7.7e+02   16.2   0.0   3.1   2   1   0   2   2   1   0 -
3300027624_96872     -          aln                  -               0.42   26.7   0.0       0.6   26.2   0.0   1.2   1   0   0   1   1   1   0 -
3300027796_4907      -          aln                  -               0.42   26.7   0.2   1.3e+04   12.3   0.0   4.1   4   1   0   4   4   2   0 -
3300018973_2480      -          aln                  -               0.42   26.7   0.6       4.9   23.3   0.0   2.8   2   0   0   2   2   1   0 -
3300002907_5326515   -          aln                  -               0.42   26.7   0.3        16   21.6   0.0   2.1   2   0   0   2   2   1   0 -
3300011340_1579057   -          aln                  -               0.42   26.7   2.0   6.1e+02   16.6   0.2   2.7   2   1   0   2   2   2   0 -
3300030590_33589     -          aln                  -               0.42   26.7   0.0   1.7e+03   15.2   0.0   2.7   2   2   0   2   2   2   0 -
3300007177_677283    -          aln                  -               0.42   26.7   0.0   3.9e+04   10.8   0.0   3.7   3   0   0   3   3   1   0 -
3300010362_826954    -          aln                  -               0.42   26.7   0.4     2e+03   14.9   0.0   3.2   3   0   0   3   3   2   0 -
3300030741_933831    -          aln                  -               0.42   26.7   2.4   1.9e+03   15.0   0.1   2.3   1   1   1   2   2   2   0 -
3300022221_1413492   -          aln                  -               0.42   26.7   0.2      0.56   26.3   0.2   1.3   1   1   0   1   1   1   0 -
3300036401_4606213   -          aln                  -               0.42   26.7   2.0       3.3   23.8   1.1   2.6   2   1   0   2   2   1   0 -
3300007054_112329    -          aln                  -               0.42   26.7   0.0      0.45   26.6   0.0   1.1   1   0   0   1   1   1   0 -
3300006224_9701706   -          aln                  -               0.42   26.7   0.3       1.9   24.6   0.3   1.9   1   1   0   1   1   1   0 -
3300022389_328809    -          aln                  -               0.42   26.7   0.1       1.5   24.9   0.1   1.9   1   1   0   1   1   1   0 -
3300011440_210056    -          aln                  -               0.43   26.7   0.2       4.5   23.4   0.2   2.7   1   1   0   1   1   1   0 -
3300032617_142733    -          aln                  -               0.43   26.7   0.2       7.6   22.7   0.0   2.6   2   0   0   2   2   1   0 -
3300009697_1443982   -          aln                  -               0.43   26.7   0.0       1.2   25.2   0.0   1.7   2   0   0   2   2   1   0 -
3300005713_45869020  -          aln                  -               0.43   26.7   0.0       0.6   26.2   0.0   1.2   1   0   0   1   1   1   0 -
3300009139_7887762   -          aln                  -               0.43   26.7   0.1      0.63   26.1   0.1   1.3   1   0   0   1   1   1   0 -
3300031834_884185    -          aln                  -               0.43   26.7   0.3       1.7   24.8   0.3   2.1   1   1   0   1   1   1   0 -
3300031813_377671    -          aln                  -               0.43   26.7  14.1   9.7e+03   12.7   0.3   5.1   5   0   0   5   5   3   0 -
3300005764_69516810  -          aln                  -               0.43   26.7   0.4         3   24.0   0.4   2.0   1   1   0   1   1   1   0 -
3300031813_678717    -          aln                  -               0.43   26.7   1.5   2.1e+04   11.7   0.1   3.4   2   2   0   2   2   2   0 -
3300019148_672094    -          aln                  -               0.43   26.7   0.0        69   19.6   0.0   2.2   2   0   0   2   2   1   0 -
3300005601_18975440  -          aln                  -               0.43   26.7   0.4        10   22.2   0.4   2.1   1   1   0   1   1   1   0 -
3300010391_1390378   -          aln                  -               0.43   26.7   2.1       6.7   22.8   0.0   4.0   4   1   1   5   5   1   0 -
3300006057_20270482  -          aln                  -               0.43   26.7   0.0       1.5   24.9   0.0   1.8   1   1   0   1   1   1   0 -
3300006052_6511777   -          aln                  -               0.43   26.7   0.1       4.9   23.3   0.1   2.1   1   1   0   1   1   1   0 -
3300008006_85567     -          aln                  -               0.43   26.7   0.0       0.7   26.0   0.0   1.4   1   0   0   1   1   1   0 -
3300001131_5289256   -          aln                  -               0.43   26.7   0.0      0.71   26.0   0.0   1.4   1   0   0   1   1   1   0 -
3300027549_351092    -          aln                  -               0.43   26.7   0.0       0.7   26.0   0.0   1.3   1   0   0   1   1   1   0 -
3300008044_44825     -          aln                  -               0.43   26.7   0.0      0.92   25.6   0.0   1.5   1   0   0   1   1   1   0 -
3300006037_5733266   -          aln                  -               0.43   26.7   0.3       1.8   24.6   0.3   1.8   1   1   0   1   1   1   0 -
3300012956_3947684   -          aln                  -               0.43   26.7   0.2      0.59   26.2   0.2   1.2   1   0   0   1   1   1   0 -
3300022396_230959    -          aln                  -               0.43   26.7   0.1      0.63   26.1   0.1   1.3   1   0   0   1   1   1   0 -
3300009083_9341360   -          aln                  -               0.43   26.7   0.0      0.59   26.2   0.0   1.2   1   0   0   1   1   1   0 -
3300031834_2461950   -          aln                  -               0.43   26.7   0.3      0.93   25.6   0.3   1.6   1   1   0   1   1   1   0 -
3300022747_434711    -          aln                  -               0.43   26.7   0.1   1.4e+03   15.4   0.2   2.8   2   1   0   2   2   2   0 -
3300009593_483384    -          aln                  -               0.43   26.7   0.7        14   21.8   0.0   3.3   3   0   0   3   3   1   0 -
3300004092_85470945  -          aln                  -               0.43   26.7   0.0       1.6   24.8   0.0   1.7   1   1   0   1   1   1   0 -
3300019052_1209061   -          aln                  -               0.43   26.7   0.0      0.58   26.2   0.0   1.2   1   0   0   1   1   1   0 -
3300032262_732471    -          aln                  -               0.43   26.7   0.0       1.5   25.0   0.0   1.9   1   0   0   1   1   1   0 -
3300018085_268710    -          aln                  -               0.43   26.7   0.0       1.7   24.8   0.0   2.1   1   0   0   1   1   1   0 -
3300019208_263517    -          aln                  -               0.43   26.7   0.1      0.57   26.3   0.1   1.2   1   0   0   1   1   1   0 -
3300007799_1383332   -          aln                  -               0.43   26.7   2.5   2.5e+02   17.8   0.2   3.5   2   2   0   2   2   1   0 -
3300004156_1564718   -          aln                  -               0.43   26.7   0.2       7.9   22.6   0.1   2.7   2   1   0   2   2   1   0 -
3300009177_4637616   -          aln                  -               0.43   26.7   0.5       1.5   24.9   0.5   1.9   1   1   0   1   1   1   0 -
3300006174_20059936  -          aln                  -               0.43   26.7   0.0      0.64   26.1   0.0   1.3   1   1   0   1   1   1   0 -
3300006172_13042413  -          aln                  -               0.43   26.7   0.0      0.53   26.4   0.0   1.2   1   0   0   1   1   1   0 -
